Uniprot,Entrez_id
Q9H6J7,79096
F8VUJ3,100528030
Q9HAH7,64319
O43347,4440
Q8IV08,23646
Q4J6C6,9581
Q7Z624,79823
Q9HCR9,50940
Q9Y5A9,51441
Q86T03,90809
Q9BX46,221662
Q9NWB1,54715
Q8TAF8,222662
O95900,26995
Q13325,24138
Q96EK9,112970
Q86UN3,349667
Q8NGP2,219477
Q86WW8,493753
Q9H3Q1,23580
P17024,7568
Q96H40,90649
P55040,2669
P58418,7401
Q8NGI4,219986
Q8TF39,158399
Q9UQ49,10825
Q86SG6,284086
Q9BWM5,55659
Q8NCG5,10164
O95222,8590
O95258,9016
O95847,9481
O14737,9141
Q9NZF1,51316
Q08AH3,123876
Q8WVL7,54851
Q9H3H1,54802
Q15973,7678
O95302,11328
Q9UKL2,23538
Q9Y241,25994
D6RJB6,100287441
D6R9N7,100287364
O15263,100289462
O15263,1673
D6RA61,100287513
D6RBQ6,100287327
C9JLJ4,100287238
Q5T2D2,79865
Q86YW5,340205
P59923,353274
Q8N9B8,221002
Q9UPZ6,221981
P55017,6559
Q9UK11,7766
Q16650,10716
Q9NXW9,54784
O75373,100129842
Q96EP1,55743
Q9Y6M1,10644
P13640,4495
P80294,4496
A1KXE4,130074
Q9H7N4,58506
Q9NTK5,29789
A8K8V0,146540
P14621,98
Q9BRT3,84299
P05187,250
Q96RD0,26595
Q7Z4P5,151449
Q96EI5,79921
Q9C0I4,80731
P55851,7351
P98198,57198
Q9BS34,93474
P49895,1733
P36537,7365
Q7L945,199692
Q8WZ92,120065
Q8NG76,391195
Q8NGD3,79317
Q8NGG0,81168
P14091,1510
Q8N8Z8,126068
O60858,10206
Q8NGG8,390271
Q3KP31,163049
O43820,8372
P13727,5553
Q9UBS3,4189
P13866,6523
Q9ULM2,57474
Q9P2J8,57547
P17036,7551
Q8TA94,147837
Q9Y2K9,9515
Q969K4,80325
Q9H7R0,79973
Q12912,4033
Q8NFA0,84669
A0A087WVF3,101060389
Q8N9W6,66037
Q68DY1,199777
P30419,4836
P56202,1521
Q96RA2,162998
O75382,10612
Q96PE1,25960
Q5QJ74,219899
Q8IWZ4,79097
Q99733,4676
P31249,3232
Q9HC16,60489
Q7L3V2,79680
Q8NHS4,130162
Q96NH3,221322
Q96S95,94032
Q9Y426,25966
O60383,2661
Q86SH2,326340
Q9UIL8,51131
Q96T68,83852
P49184,1774
Q9NQ25,57823
Q8N6F8,155368
P60981,11034
P11684,7356
Q5JUW0,55634
Q9UBG7,11317
Q9ULH7,57496
Q8NGS3,347168
Q8N7F7,164153
Q06418,7301
Q8NGE8,390199
Q8IWU2,22853
Q86Y25,30832
Q8NC24,285613
A0A0A0MTK1,10520
Q13571,7805
P78383,10237
Q9NTN3,23169
Q86X45,23639
O75800,51364
Q6UXD5,26470
Q5U4P2,253982
P0C7T3,390084
Q8TCZ2,83692
P14209,4267
P55916,7352
Q7RTU7,642658
Q9H2S6,64102
O43310,9811
Q9UBG0,9902
Q9NY37,51802
Q96C28,286075
P85298,23779
P36383,10052
Q969X1,64114
Q53FV1,29095
Q9Y4B5,23255
Q15652,221037
Q9Y603,51513
Q9NXK6,54852
Q9NP60,26280
Q8TAK5,126626
Q14D33,285093
Q5XXA6,55107
A6ND48,401994
Q8NGS1,26219
Q8NGH8,120793
Q9NZP2,341416
Q8NGD4,79544
Q9Y226,9390
Q86Y56,54919
Q15742,4665
O43304,9717
Q9NQX6,55422
O15243,54741
Q8N442,60558
U3KPV4,127550
Q9NWS9,55663
Q8WV37,147657
Q8IW52,139065
A5PLK6,353299
Q5T0J7,84066
Q2M1K9,23090
H3BMG3,100287482
Q13286,1201
Q9H3Y6,6725
Q6IS14,143244
Q9UPA5,8927
Q8TCQ1,55016
Q96MX0,123920
Q9UBR5,51192
O95007,135946
P29375,5927
Q6ZRI0,340990
Q12857,4774
Q9P2E3,57169
Q1EHB4,159963
Q9BX10,54676
Q14151,9667
Q6UXV1,126123
Q8N752,122011
Q5JS37,387921
P47929,3963
P47929,653499
O94886,9725
Q9Y5Z9,29914
Q9P2K9,57540
Q8WV74,254552
Q9BUA3,144097
Q56P03,55837
Q9UQC9,9635
Q9H3K6,552900
Q9H3K6,654483
Q8NGD1,390429
O60403,26538
Q8NGD2,390431
A6NM03,338755
Q8NH04,403239
P47710,1446
P16562,7180
Q8TAT2,143282
Q6IF63,120787
Q8NH01,127077
Q9GZZ0,3231
Q96DW6,54977
Q9C0E2,64328
O60658,5151
Q9UK23,51172
Q9H2V7,83985
O95415,25798
O75127,26024
Q9NW82,55100
Q96LZ7,151393
O43497,8913
Q8IUQ0,157807
O95793,6780
Q8N695,160728
Q8WVF2,221044
Q96PY6,4750
Q6ZRY4,348093
Q9NP74,54873
Q9ULL5,57479
Q8NAN2,374986
Q7L4E1,84895
Q13946,5150
Q7Z769,55508
A0PJZ3,727936
Q8NDZ4,205428
Q9NP66,10363
Q14687,23199
Q9C0D2,85459
A1Z1Q3,140733
A8K979,112479
P51786,7712
Q8IYS2,90231
Q96PL5,114625
Q76M96,151887
Q9BVM2,25911
Q9UBM4,26254
P20718,2999
Q8NG84,391191
Q8TCE6,404636
Q3MIS6,84436
Q8N4C8,50488
Q8N127,219447
Q8NGH5,120796
Q8WZ84,283159
Q9GZM6,283160
Q8NHC8,254879
Q2MJR0,399473
Q8WXB4,80095
Q6ZQN7,353189
Q6IF99,391107
Q8NH50,219453
Q8NGK1,79324
Q8NGG6,219858
Q8NGF4,338675
O60412,26658
Q8NGN1,219874
Q99829,8904
Q6P3X3,55622
Q9NVH0,55218
Q6NUQ4,54867
Q12988,8988
Q8NHY6,140612
Q9HBU1,56033
Q9P1T7,29969
Q9NYC9,1770
Q86XN6,388561
Q7LFL8,51523
Q3SY52,284307
Q86X27,55103
Q3V6T2,55704
Q8TDB8,144195
A6NJB7,284338
Q13461,2301
B6A8C7,441864
O43749,4992
O76100,390892
Q8N823,81856
Q5T7N2,54596
Q99470,6388
Q5SV97,84808
Q59EK9,10900
A8MVW0,284069
Q96SE7,84671
Q9NX45,100526761
Q9NX45,54937
Q8N7U7,284355
Q6NS38,121642
Q9Y6I9,51368
O15496,8399
Q9BU19,55657
Q6IS24,64409
Q8NE63,147746
Q96KG7,84466
Q8N9Z0,162963
Q8NBS3,83959
Q9UGV2,57446
Q9BXP2,56996
O43155,23768
Q5VT97,84144
Q9HD64,653067
Q9HD64,653220
P35504,54579
Q14872,4520
P21291,1465
Q32P51,144983
Q96PE5,93377
Q9BUB7,54968
Q14656,8269
Q07507,1805
Q9NXH8,54863
Q9UBH6,9213
O15245,6580
Q6ZMD2,201305
Q15678,5784
Q6XR72,55532
P15088,1359
Q14432,5139
Q96MU7,91746
Q5TZ20,391211
Q8NGZ5,81470
Q9GZK3,81697
Q6ZNG1,162966
O95125,7753
Q8NGS2,26740
Q96IR7,84842
Q9P2M1,55805
Q9H6H4,80346
Q9NQ11,23400
Q9BYH8,64332
P47887,8388
Q49MG5,79884
P02689,5375
Q9H422,10114
P16455,4255
Q9HCE9,57719
Q8IWU6,23213
Q9H2Y9,81796
Q96RC9,283162
O00625,8544
Q9BSW2,84766
P43357,4102
Q6NT46,729447
P50897,5538
Q9UN36,57447
O95319,10659
Q15198,5157
Q6N021,54790
Q8TDJ6,23312
Q96PZ2,63901
O14514,575
Q9NPC2,51305
O14649,3777
Q69YH5,157313
A1A4Y4,345611
Q14093,1539
Q9NZI5,29841
Q16626,4201
Q9Y6Y0,10625
Q96MU6,197320
Q96HQ2,91368
Q9H2W1,64231
O75310,10720
Q9GZR2,57109
P51911,1264
Q6UXM1,121227
Q9Y2F9,22903
Q14938,4784
Q16653,4340
Q6NUT3,126321
Q86TP1,58497
Q86V15,54897
O95848,256281
Q9BYJ9,54915
Q86V85,160897
Q14146,9816
Q08493,5143
Q15063,10631
Q8IVN8,157869
Q9UMX5,29937
Q9H0J9,64761
Q92520,10447
Q8NG97,284383
Q8NGA6,284433
Q8NH73,219431
Q8NH10,219417
Q8NGG5,390157
O75900,8510
P43699,7080
Q8NGV7,79310
Q9NP91,54716
Q495M3,153201
Q9UC06,7621
Q96HU1,27352
Q9UKJ1,29992
Q695T7,340024
Q8NH54,390083
Q8NH51,219473
Q7Z7N9,374395
Q96BV0,285971
P28698,7593
Q08AH1,116285
P04201,4142
Q9UK10,7768
O15119,6926
Q8TB36,54332
O75677,5988
Q9UNF1,10916
Q13520,363
Q8TBZ6,93587
P28827,5797
Q8NDQ6,163255
O43760,9144
Q8IUE1,90316
Q8NGP0,283092
Q8IZU1,171482
Q9Y233,10846
Q12872,6433
Q9P1Z9,100499483
Q8NGN2,219873
Q99445,2765
Q9UHL0,29118
P62633,7555
C9JL84,10086
Q13087,64714
Q9H4D0,64084
Q8NGA1,125963
P17544,11016
Q7L5L3,79153
Q8NDW4,57209
Q9UHF7,7227
Q8N1V2,146845
Q9H936,79751
Q9NR48,55870
Q9H869,55249
Q9H6U6,54828
P56277,100272147
O60422,390874
O60931,1497
Q9UHJ6,23729
Q9H343,390063
Q8WZ04,220074
Q969J2,387032
Q8N4E4,132954
O14627,1046
Q49AA0,339559
Q96IP4,55603
Q9NVQ4,55179
P08922,6098
Q8NH64,119687
Q8NH85,219479
O60404,26532
Q9C093,79925
Q9NQZ8,58491
Q9H2S9,64375
Q6P461,142827
Q9HAC7,79783
Q8TAP9,136647
Q8N205,163183
Q96N87,348932
Q9H342,79470
Q8IZR5,146223
Q9UBY8,2055
Q8NH72,219432
Q8NH61,119694
Q8NGJ8,119692
Q8NH63,401663
Q8NGP4,219482
Q96PG2,341116
Q96R08,390191
Q8NGP3,390162
Q8TAU3,147687
P11678,8288
Q8N9F7,284161
Q8N1W2,374655
P78337,5307
P57082,9496
Q9NVJ2,55207
Q969Q6,55012
Q15928,7700
P0DTW1,2543
P43355,4100
Q96KK4,442194
P43378,5780
Q92503,6397
Q99501,10634
Q92737,10633
P0C0E4,282808
Q8NG78,219865
Q15617,26494
O95989,11165
Q6PJF5,79651
Q86XU0,342926
Q9Y284,51398
Q96RT6,64693
Q504T8,90007
Q8WZ82,124641
P58180,124538
Q6BCY4,51700
Q6IEU7,390167
Q8NGP8,390168
Q6IPT4,606495
P15515,3346
P02808,6779
Q8TD17,57541
O00712,4781
O95905,11319
Q8IZ96,113540
Q8TAZ6,146225
Q9UJL9,65243
P30954,26476
Q9Y2S6,51372
Q8NEG7,414918
O15391,404281
Q9H799,65250
A8MVX0,100271715
Q9ULC8,29801
Q96JM2,58499
Q13530,10955
P69849,408050
P59861,644414
Q6P996,23042
Q9NZS9,51283
Q9HBT7,57336
Q3T8J9,54856
Q9Y2Y4,27033
Q99551,7978
Q8WWY8,200879
Q9BRK0,51308
O60551,9397
Q9BRR0,80317
Q6Q759,200162
Q15615,26689
Q9BVM4,87769
Q92982,4814
P39877,5322
Q86XP0,283748
Q9Y2S2,51084
Q93033,9398
Q5SQQ9,11023
Q99795,10223
Q8N490,25953
Q9UHQ9,51706
P82970,79366
A6NFH5,646486
Q8NGK5,119772
O95279,8645
Q8NGE9,219957
Q8N5I3,283518
Q6ZN17,389421
P35443,7060
Q9BYH1,23544
Q8N162,390151
Q8N146,390152
Q8NGG4,219469
Q8N9F8,285676
Q8NGN0,219875
Q14995,9975
Q8WXC3,260434
Q96MR9,147741
Q9BRP7,91893
Q9NZU1,23769
Q5U651,54922
A8MUV8,442319
Q13938,828
Q86TC9,84665
O75678,10739
O75679,10738
Q8N9I5,283985
P86397,109703458
Q3SXZ3,255403
Q9P0X4,8911
O95180,8912
A8MXY4,7652
Q6ZMV8,100129543
A6NNF4,730087
Q9Y2Q1,113835
O75346,56242
Q8NFI3,64772
Q96N20,7627
Q8NGC3,26534
P15516,3347
Q05481,7644
Q7Z5J8,150709
P02724,2993
Q67FW5,146712
Q9P255,57615
Q8NDX6,283337
Q9UIE0,7773
O14545,10906
A6NHG9,403273
Q86TE4,338645
Q14588,10780
B4DX44,728927
A6NP11,441234
Q9BZM1,81579
Q5JVG8,440515
Q86VP3,23241
Q9Y2I8,22884
P0DJD9,5222
Q12901,7711
Q96N22,148213
Q8N4T4,84904
O95780,91120
O43345,7757
Q8N7Q3,163223
O14771,7760
Q8TF68,171017
Q8NEV8,23086
Q8NBF2,374354
A7MD48,84530
Q6NSZ9,221785
Q9H4Z2,63925
P20941,5132
Q9UK12,7673
Q8NGV6,79295
A6NDH6,403274
Q8IWN7,94137
Q9P2Y4,51222
Q8NH60,119679
Q3LIE5,56985
Q9GZK7,26531
Q8NGC1,390439
Q8NEP3,123872
Q8NH83,81318
Q8NH18,282775
Q5MNV8,494188
Q9UGF5,442191
Q8N136,164781
Q8NGR4,392391
Q15847,10974
Q86T13,161198
Q8NH00,127074
Q6IEZ7,401993
Q6T311,132946
Q6T310,387496
O94851,9645
Q86V71,353088
Q8NG80,81466
Q8NG92,347468
Q8NGZ4,81469
Q8NH90,390181
Q8NH37,256144
Q8NGQ1,283189
P47974,678
Q8NGF3,390038
P17038,7594
Q9BS31,65251
A6NKK0,26341
Q9NZ53,50512
O60704,8459
O60507,8460
Q9H2Z4,644524
Q9Y2G7,22835
Q86UE3,339327
Q96R67,283093
Q8NH02,343563
Q8NH70,81327
Q9H1V8,388662
O15304,10572
Q8IU68,147138
Q08ER8,125919
Q8NGJ4,119678
Q9H2X3,10332
Q6ZVL6,25758
P10072,284459
Q9NP56,27115
Q96C90,26472
Q8NEM1,340252
Q9BX82,57573
Q8TF32,170959
O95810,8436
Q96LJ7,115817
P52744,7697
Q96KN3,63876
Q9NZD8,51324
Q7Z340,90233
Q9UL59,7761
Q6UX01,55716
P31025,3933
Q96IC2,81691
Q9UK13,7638
Q99676,7738
Q6P1L6,79175
Q86WZ6,7770
Q9H0M5,90592
P17021,7565
Q8N8J6,284370
Q96NG5,148156
Q5VIY5,90333
Q9BR84,84527
Q32M78,374879
Q96NI8,148268
Q14584,10781
Q6P280,57711
Q9NYT6,7769
Q96NJ3,26974
Q9Y6Q3,7539
Q7Z398,162972
Q8N184,163081
P52742,7694
Q8N3J9,144348
Q09FC8,55786
Q5HYK9,63934
Q96N77,121274
Q13106,7710
Q6NXP2,346653
Q6ZMW2,158431
Q8N393,136051
Q8N859,349075
Q6V9R5,54811
Q8TEZ7,85315
Q5JVL4,114327
O95936,8320
Q5VXU1,154215
Q9BTE6,100885850
Q9BTE6,80755
Q7L266,80150
P62952,10904
Q16517,4826
Q5TEC3,90874
Q6ZN11,390927
Q9NR11,55900
Q8N720,79027
Q9NSD5,6540
Q96HQ0,79744
Q96ND8,147949
P35219,767
P23508,4163
P17014,7559
Q3KQV3,126375
Q5KU26,81035
P0CH99,728957
Q8TC21,169270
Q9NX65,54925
Q15155,23420
Q9NXT0,54807
Q8TF45,147686
Q9BXS9,65010
Q5JVG2,83744
Q14929,169841
P49761,1198
Q9Y2L8,23660
Q86T29,100289635
Q969W8,84924
A6NK53,353355
Q9H707,79818
Q6PII3,51244
Q93075,9797
A6NHJ4,344787
Q9GZZ8,90070
P55087,361
Q9HBH5,57665
Q9NZV5,57190
Q8NGL0,26338
Q6IV72,155054
Q5JNZ3,282890
Q9Y3M9,26152
P57796,57010
Q8N6M6,84909
Q9Y2H8,22869
Q92504,7922
Q15937,7633
Q9Y462,7552
Q5T5D7,127396
Q9BSJ6,54478
O95881,51060
P51815,7626
P49746,7059
Q8NGW6,128371
Q8NCK3,220992
Q9UMR5,9374
Q6ZN57,80108
P17032,7587
Q6ZN79,440077
Q8NGF7,219965
Q8NGL2,219437
Q8NGL3,219436
Q15620,26493
Q8NGE5,121364
Q8NGL7,81300
Q8NG75,390155
Q8NH48,441608
Q8NGD5,122740
Q6IQ21,54989
Q96SK3,84775
O75820,7743
Q8NA42,163087
Q53GI3,84124
Q8NGL9,219428
Q8NH53,79473
Q6IEV9,219429
Q8NGX5,391109
O43361,388567
Q96NL3,148103
P17031,7574
Q6ECI4,388566
Q6P9A1,348327
Q6UXB4,339390
Q0VAF6,342898
Q6AZW8,285349
P17029,7586
Q8NGK0,81282
Q68DI1,284309
A5PL33,84626
P17022,7566
Q6BDI9,387849
Q8N9K5,147929
Q8IVC4,201514
Q8N587,93134
Q96LX8,146434
Q9BSK1,84765
Q92575,23190
P51784,8237
Q96K75,84874
Q6PF04,79898
Q6P3V2,199704
Q8IVP9,284306
Q9UL58,7762
Q8N883,80110
Q9HCL3,57677
Q9HCZ1,55713
Q8N988,79230
P0C7X2,146542
O60304,26048
P10720,5197
Q8NGQ2,219952
Q6UX72,84752
Q7Z7M8,374907
Q92570,8013
Q64ET8,448831
S4R3N1,100529241
Q8NGU2,130075
Q8NGA0,125962
Q9Y485,1657
Q96R48,393046
Q8WX93,23022
Q14331,2483
P27482,810
Q2NKQ1,129049
Q99435,4753
Q16384,6756
Q9H1C7,84418
Q3MJ13,256764
A1E959,54959
A0AV02,84561
Q96S97,91663
Q9Y342,51090
Q8NHB7,26339
Q9NZP0,254786
Q3KRA9,84964
Q9BT30,84266
Q8NG77,127064
O95490,23266
O76000,442184
Q8N100,220202
Q9ULD2,57509
P56915,145258
Q8NGL4,390142
Q9UHC9,29881
Q96RQ1,51290
Q9Y282,51614
Q6UQ28,349633
Q8NGY6,81442
A6NCV1,254783
Q8NH69,390148
Q8NGS4,138805
Q96R30,285659
Q8IXE1,390437
Q8NH05,441669
Q8NGB9,390648
Q8NGL6,81328
Q8NHC7,127066
Q8NGG2,219464
Q8NGI0,390077
Q9H2C8,283111
Q8NH43,122742
Q8NGC6,390436
Q8NGT5,135924
Q8NH74,390093
Q8NH94,26737
Q8NGG3,390154
Q8N0Y5,120586
Q8NG95,390883
O95221,338674
O60431,126370
Q5T2S8,55130
Q92688,10541
Q6IF00,401992
Q96BH3,64100
Q8NG35,245908
Q8NG35,504180
Q9H341,390059
Q8NH76,196335
Q5JRS4,441911
Q8NGX2,403244
Q13203,4608
P21145,4118
P41440,6573
Q9H6L5,54463
Q96CC6,64285
Q9UHY1,29959
P07315,1420
O95995,2622
Q16772,2940
Q7RTZ2,401447
Q9NZT1,51806
P0DM35,645745
Q9BXA9,27164
Q9UN72,56141
Q9Y5H5,9752
D6RI10,6691
P51124,3004
Q14761,5790
Q9NXH3,54866
Q8N3K9,202333
Q9BZL6,25865
O94806,23683
P32418,6546
Q9NX46,54936
Q9H5Y7,84189
Q9UQ07,5891
P17041,7580
Q70Z53,118924
Q9BZI1,153572
Q86SI9,153571
Q8NGJ6,401666
Q8NGJ7,401667
Q8N339,4499
Q9NS71,56287
P10323,49
Q9BQS8,79443
Q4JDL3,26095
Q9H2I8,83938
A4D1E9,85865
Q9C056,84504
Q8NGX6,343406
Q8NGY0,128367
A6NF89,283365
Q8NGY5,128372
Q8NGQ5,219956
Q8NGX3,128360
Q8NG99,390882
Q8NGQ6,219954
Q9UJ42,26996
P54257,9001
Q15661,7177
Q86Y78,130574
P55000,57152
P57075,53347
Q8NGQ4,219960
Q96DX7,54765
Q86UV5,84196
Q0VF96,84952
Q9H339,282763
Q8NGJ1,219983
Q9H1H9,63971
Q99720,10280
Q7Z7M0,1954
P36955,5176
Q13607,26211
Q8NH07,79334
Q9NQN1,56656
A8K830,120376
Q8IXP5,341032
Q8NGA8,81099
A6NDL8,403284
Q8NGS9,392376
Q96RB7,219487
Q8N148,346517
Q8NG83,127062
O95006,135948
Q6IF42,442361
P47893,4995
Q8NGT7,346525
Q15619,26188
Q8NGF6,81341
Q8NGE1,341418
Q8NGJ9,401665
Q9H340,390058
Q9H209,283297
Q96RD1,390321
A6NJZ3,403282
Q8NGS6,138803
Q8NGS8,138799
Q8NGR9,138882
A3KFT3,127059
Q8NGY1,128368
P58181,26496
Q96R28,391194
Q8NGY2,81448
Q8NH03,343173
Q8NHC5,284532
Q9H344,390064
Q8NH21,79501
Q8NGS7,138802
Q8NGB8,390649
Q8NGX1,127068
Q8NGZ9,127069
A6NIJ9,390327
A6NM76,390326
Q5JQS5,127623
Q8NGE2,121129
Q8NH56,390075
Q8NGB2,79346
Q8NGH3,120775
Q8NGI8,390195
Q8NH42,390433
Q8NGK3,119774
Q8NGV5,286365
Q8NH40,341799
Q8NGM8,390261
Q8NGE7,441639
Q8NGS0,138883
Q8NGR2,392390
Q9H208,341276
Q8NGR6,347169
Q96R09,390190
Q8NH93,26735
Q8NGI7,390201
Q8NGC0,390445
Q13606,10798
Q9H207,144124
P47888,8392
Q8NGR3,392392
Q8NGS5,138804
Q8NGR5,254973
Q8NGT0,286362
Q5T7P8,148281
Q9Y4J8,1837
Q9Y675,8926
Q8N5J4,121599
Q9UFN0,25934
Q86YD7,55138
Q8IYJ0,196500
Q9Y4E6,23335
Q9H503,140836
Q9Y5V0,51123
P00915,759
Q7Z3D6,80017
Q9HC36,55178
O95965,9358
Q86WQ0,126382
A8K0R7,55778
P31274,3225
Q9BWS9,66005
Q9NQW5,11105
Q6PI48,55157
Q9UIR0,56244
Q6WQI6,641654
Q86UP6,50624
Q6ZU15,346288
Q8NE09,26166
Q5T4F4,118813
Q8NEQ5,128346
Q6GMV2,10322
Q8IYR2,114826
Q9UHN6,23670
Q9UNK4,26279
Q9NZ20,50487
Q5JQF8,340529
Q5JQF8,645974
Q16143,6620
Q9NQX5,56654
Q3ZCV2,163747
Q68G75,93273
Q8N119,118856
Q6ZNC4,619279
Q9BVN2,23623
Q5D0E6,55152
Q702N8,165904
Q96HP4,92106
Q14582,10608
Q9H7S9,80139
A4D1E1,219578
Q13522,5502
P07311,97
Q70E73,65059
Q8NE22,133383
Q32MQ0,79755
